data,teryt,powiat,ludnosc,zaszczepieni,%_zaszczepieni
2021-09-07,0464,Włocławek,108561,55232,50.876465765790655
2021-09-07,0601,bialski,109958,43629,39.67787700758472
2021-09-07,0602,biłgorajski,100333,36977,36.85427526337296
2021-09-07,0603,chełmski,77502,29288,37.78999251632216
2021-09-07,0604,hrubieszowski,62009,28282,45.609508297182664
2021-09-07,0605,janowski,45142,16887,37.40862168269018
2021-09-07,0606,krasnostawski,62552,27217,43.51099884895767
2021-09-07,0607,kraśnicki,94531,37256,39.41141001364632
2021-09-07,0608,lubartowski,87850,31886,36.29595902105862
2021-09-07,0609,lubelski,156493,68447,43.7380585713099
2021-09-07,0610,łęczyński,57218,21486,37.55112027683596
2021-09-07,0611,łukowski,106213,38224,35.988061725024245
2021-09-07,0612,opolski,58706,24825,42.286989404830855
2021-09-07,0613,parczewski,34372,13880,40.38170603979984
2021-09-07,0614,puławski,112384,56040,49.86474943052392
2021-09-07,0615,radzyński,58298,20830,35.73021372945899
2021-09-07,0616,rycki,55530,26271,47.309562398703406
2021-09-07,0617,świdnicki,71432,33213,46.49596819352671
2021-09-07,0618,tomaszowski,81944,34258,41.80659962901493
2021-09-07,0619,włodawski,37989,17363,45.705335755087
2021-09-07,0620,zamojski,105354,41877,39.748846745258845
2021-09-07,0661,Biała Podlaska,56942,26474,46.492922623019915
2021-09-07,0662,Chełm,61135,29268,47.87437638014231
2021-09-07,0663,Lublin,338586,182802,53.98982828587124
2021-09-07,0664,Zamość,62785,29653,47.22943378195429
2021-09-07,0801,gorzowski,72291,35291,48.81797180838555
2021-09-07,0802,krośnieński,54598,27599,50.549470676581564
2021-09-07,0803,międzyrzecki,57100,30231,52.94395796847636
2021-09-07,0804,nowosolski,85733,42676,49.777798513991115
2021-09-07,0805,słubicki,46944,24550,52.296353101567824
2021-09-07,0806,strzelecko-drezdenecki,48621,24500,50.389749285288254
2021-09-07,0807,sulęciński,35000,17376,49.645714285714284
2021-09-07,0808,świebodziński,55520,28802,51.87680115273775
2021-09-07,0809,zielonogórski,75673,39500,52.1982741532647
2021-09-07,0810,żagański,78148,38476,49.2347852792138
2021-09-07,0811,żarski,95423,47675,49.96174926380432
2021-09-07,0812,wschowski,38613,17503,45.32929324320825
2021-09-07,0861,Gorzów Wielkopolski,122589,66997,54.65172242207702
2021-09-07,0862,Zielona Góra,140892,81085,57.55117394884025
2021-09-07,1001,bełchatowski,112443,49085,43.6532287470096
2021-09-07,1002,kutnowski,95516,51359,53.77004899702668
2021-09-07,1003,łaski,49736,23731,47.71392954801351
2021-09-07,1004,łęczycki,49286,24871,50.46260601387817
2021-09-07,1005,łowicki,77614,40714,52.457030948024844
2021-09-07,1006,łódzki wschodni,72565,37397,51.53586439743678
2021-09-07,1007,opoczyński,75524,35344,46.79836873046979
2021-09-07,1008,pabianicki,118941,63468,53.36091003102379
2021-09-07,1009,pajęczański,50952,22813,44.7735123253258
2021-09-07,1010,piotrkowski,91208,42512,46.60994649592141
2021-09-07,1011,poddębicki,40906,20392,49.85087762186476
2021-09-07,1012,radomszczański,111696,54074,48.411760492766085
2021-09-07,1013,rawski,48385,21818,45.092487341118115
2021-09-07,1014,sieradzki,116918,56184,48.05419182675037
2021-09-07,1015,skierniewicki,38173,17375,45.51646451680507
2021-09-07,1016,tomaszowski,115735,55806,48.2187756512723
2021-09-07,1017,wieluński,75736,37866,49.997359247913806
2021-09-07,1018,wieruszowski,41984,20066,47.79439786585366
2021-09-07,1019,zduńskowolski,66064,31497,47.67649551949625
2021-09-07,1020,zgierski,165850,89188,53.77630388905638
2021-09-07,1021,brzeziński,30648,14600,47.637692508483426
2021-09-07,1061,Łódź,672185,403048,59.96087386656947
2021-09-07,1062,Piotrków Trybunalski,72250,39091,54.10519031141868
2021-09-07,1063,Skierniewice,47655,27308,57.30353583044801
2021-09-07,1201,bocheński,106947,49073,45.88534507746828
2021-09-07,1202,brzeski,93035,36856,39.61519858117913
2021-09-07,1203,chrzanowski,123664,66416,53.7068184758701
2021-09-07,1204,dąbrowski,58977,19821,33.608016684470215
2021-09-07,1205,gorlicki,108487,40755,37.56671306239458
2021-09-07,1206,krakowski,281440,156077,55.456580443433765
2021-09-07,1207,limanowski,132148,46885,35.4791597299997
2021-09-07,1208,miechowski,48464,26258,54.18042258171013
2021-09-07,1209,myślenicki,127972,57472,44.90982402400525
2021-09-07,1210,nowosądecki,217071,81335,37.46930727734244
2021-09-07,1211,nowotarski,191646,63836,33.30933074522818
2021-09-07,1212,olkuski,110471,59661,54.006028731522306
2021-09-07,1213,oświęcimski,152687,83265,54.533129866982776
2021-09-07,1214,proszowicki,43057,21242,49.334602968158485
2021-09-07,1215,suski,83761,39637,47.321545826816774
2021-09-07,1216,tarnowski,201230,75254,37.397008398350145
2021-09-07,1217,tatrzański,68049,23452,34.463401372540375
2021-09-07,1218,wadowicki,159662,77164,48.32959627212487
2021-09-07,1219,wielicki,130651,67921,51.98659022893051
2021-09-07,1261,Kraków,779966,503991,64.61704740975888
2021-09-07,1262,Nowy Sącz,83558,38071,45.562363867014525
2021-09-07,1263,Tarnów,107498,52821,49.13672812517442
2021-09-07,1401,białobrzeski,33329,15598,46.800084010921424
2021-09-07,1402,ciechanowski,88891,45048,50.67779640233544
2021-09-07,1403,garwoliński,108634,49812,45.853047848739806
2021-09-07,1404,gostyniński,44581,20878,46.83160987864785
2021-09-07,1405,grodziski,97462,54083,55.491370995875315
2021-09-07,1406,grójecki,97979,49090,50.102573000336804
2021-09-07,1407,kozienicki,59592,27519,46.179017317760774
2021-09-07,1408,legionowski,119882,71156,59.35503244857443
2021-09-07,1409,lipski,33598,14267,42.46383713316269
2021-09-07,1410,łosicki,30556,11846,38.768163372169134
2021-09-07,1411,makowski,44438,21146,47.58539988298303
2021-09-07,1412,miński,154951,80092,51.68859833108531
2021-09-07,1413,mławski,72269,34564,47.82686905865586
2021-09-07,1414,nowodworski,79265,43376,54.72276540717845
2021-09-07,1415,ostrołęcki,88497,32135,36.311965377357424
2021-09-07,1416,ostrowski,71790,30584,42.60203370943028
2021-09-07,1417,otwocki,124283,70404,56.64813369487379
2021-09-07,1418,piaseczyński,190606,119272,62.575155031845796
2021-09-07,1419,płocki,110742,52770,47.65129761066262
2021-09-07,1420,płoński,86671,40770,47.039955694522966
2021-09-07,1421,pruszkowski,166679,105429,63.252719298771886
2021-09-07,1422,przasnyski,52101,23305,44.730427439012686
2021-09-07,1423,przysuski,41126,19480,47.36662938287215
2021-09-07,1424,pułtuski,51741,25199,48.70218975280725
2021-09-07,1425,radomski,152190,61377,40.329193770944215
2021-09-07,1426,siedlecki,81385,28272,34.73858819192726
2021-09-07,1427,sierpecki,51534,24052,46.67209997283347
2021-09-07,1428,sochaczewski,84804,43021,50.72991840007547
2021-09-07,1429,sokołowski,53294,24524,46.01643712237775
2021-09-07,1430,szydłowiecki,39340,15610,39.679715302491104
2021-09-07,1432,warszawski zachodni,120144,73072,60.82034891463577
2021-09-07,1433,węgrowski,65410,28984,44.31126739030729
2021-09-07,1434,wołomiński,252408,130303,51.62395803619536
2021-09-07,1435,wyszkowski,74210,34179,46.05713515698693
2021-09-07,1436,zwoleński,35875,14027,39.09965156794425
2021-09-07,1437,żuromiński,38202,18961,49.63352704046908
2021-09-07,1438,żyrardowski,75370,37668,49.9774446066074
2021-09-07,1461,Ostrołęka,51656,24778,47.96732228589128
2021-09-07,1462,Płock,118268,66574,56.29079717252342
2021-09-07,1463,Radom,209296,104796,50.07071324822261
2021-09-07,1464,Siedlce,77813,34664,44.547826198707156
2021-09-07,1465,Warszawa,1794166,1224669,68.25839972444021
2021-09-07,1601,brzeski,89282,40067,44.87690687932618
2021-09-07,1602,głubczycki,45015,20397,45.31156281239587
2021-09-07,1603,kędzierzyńsko-kozielski,93001,42269,45.45004892420511
2021-09-07,1604,kluczborski,65026,29268,45.00968843231938
2021-09-07,1605,krapkowicki,63196,26971,42.678334071776696
2021-09-07,1606,namysłowski,42543,19887,46.74564558211692
2021-09-07,1607,nyski,134864,65343,48.45103215090758
2021-09-07,1608,oleski,63788,25312,39.68144478585314
2021-09-07,1609,opolski,123532,52455,42.46268173428747
2021-09-07,1610,prudnicki,54765,22603,41.272710672875014
2021-09-07,1611,strzelecki,73923,32225,43.59265722440918
2021-09-07,1661,Opole,127839,72336,56.58367164949664
2021-09-07,1801,bieszczadzki,21489,7819,36.386057983154174
2021-09-07,1802,brzozowski,65373,21670,33.148241628807
2021-09-07,1803,dębicki,134991,48279,35.764606529324176
2021-09-07,1804,jarosławski,119727,44864,37.471915273914824
2021-09-07,1805,jasielski,112863,40174,35.59536783534019
2021-09-07,1806,kolbuszowski,62039,16976,27.363432679443576
2021-09-07,1807,krośnieński,111905,38325,34.24779947276708
2021-09-07,1808,leżajski,68996,22913,33.20917154617659
2021-09-07,1809,lubaczowski,54711,21939,40.09979711575369
2021-09-07,1810,łańcucki,81226,31577,38.87548321965873
2021-09-07,1811,mielecki,136441,53399,39.13706290631115
2021-09-07,1812,niżański,66221,20498,30.953927002008424
2021-09-07,1813,przemyski,73919,26726,36.155792150867846
2021-09-07,1814,przeworski,77979,28857,37.00611703150848
2021-09-07,1815,ropczycko-sędziszowski,74573,22543,30.229439609510145
2021-09-07,1816,rzeszowski,170550,62374,36.572266197596015
2021-09-07,1817,sanocki,93818,34170,36.421582212368634
2021-09-07,1818,stalowowolski,105431,38734,36.738720110783355
2021-09-07,1819,strzyżowski,61161,19932,32.58939520282533
2021-09-07,1820,tarnobrzeski,52720,19253,36.51934749620637
2021-09-07,1821,leski,26375,9469,35.90142180094787
2021-09-07,1861,Krosno,45944,20063,43.66837889604736
2021-09-07,1862,Przemyśl,59779,28128,47.05331303635056
2021-09-07,1863,Rzeszów,196638,95787,48.712354682207916
2021-09-07,1864,Tarnobrzeg,46360,23651,51.015962036238136
2021-09-07,2001,augustowski,57651,22560,39.13201852526409
2021-09-07,2002,białostocki,150845,62443,41.395472173423045
2021-09-07,2003,bielski,53695,20810,38.755936306918706
2021-09-07,2004,grajewski,46792,15283,32.661566079671736
2021-09-07,2005,hajnowski,41991,16460,39.19887594960825
2021-09-07,2006,kolneński,37887,12280,32.41217304088473
2021-09-07,2007,łomżyński,50819,16658,32.77907869104075
2021-09-07,2008,moniecki,40070,13661,34.09283753431495
2021-09-07,2009,sejneński,19689,7880,40.02234750368226
2021-09-07,2010,siemiatycki,43618,15573,35.703150075656836
2021-09-07,2011,sokólski,65883,27773,42.15503240593173
2021-09-07,2012,suwalski,35577,12963,36.4364617590016
2021-09-07,2013,wysokomazowiecki,56408,22608,40.079421358672526
2021-09-07,2014,zambrowski,43191,16756,38.79511935356903
2021-09-07,2061,Białystok,296958,145070,48.85202621246102
2021-09-07,2062,Łomża,62573,26913,43.010563661643204
2021-09-07,2063,Suwałki,69639,30021,43.109464524189036
2021-09-07,2201,bytowski,79114,35195,44.486437293020195
2021-09-07,2202,chojnicki,97661,46670,47.78775560356745
2021-09-07,2203,człuchowski,55835,27030,48.41049520909824
2021-09-07,2204,gdański,120327,65758,54.64941368105246
2021-09-07,2205,kartuski,141892,63291,44.605051729484394
2021-09-07,2206,kościerski,72923,34770,47.68043004264773
2021-09-07,2207,kwidzyński,82963,36802,44.35953376806528
2021-09-07,2208,lęborski,66083,31690,47.954844665042444
2021-09-07,2209,malborski,63204,33014,52.23403582051769
2021-09-07,2210,nowodworski,35438,17468,49.291720751735426
2021-09-07,2211,pucki,87568,45926,52.44609903160972
2021-09-07,2212,słupski,98832,46453,47.0019831633479
2021-09-07,2213,starogardzki,128210,57753,45.04562826612589
2021-09-07,2214,tczewski,115220,58866,51.090088526297514
2021-09-07,2215,wejherowski,219457,106489,48.52385660972309
2021-09-07,2216,sztumski,41104,20442,49.73238614246789
2021-09-07,2261,Gdańsk,470805,301564,64.05284565796879
2021-09-07,2262,Gdynia,244969,151185,61.715972225057044
2021-09-07,2263,Słupsk,89780,49711,55.36979282691023
2021-09-07,2264,Sopot,35286,21695,61.48330782746698
2021-09-07,2401,będziński,147259,84587,57.44097134979865
2021-09-07,2402,bielski,166348,87648,52.68954240507851
2021-09-07,2403,cieszyński,177536,84440,47.56218457101658
2021-09-07,2404,częstochowski,134106,66184,49.35200513027008
2021-09-07,2405,gliwicki,115416,57985,50.2400013862896
2021-09-07,2406,kłobucki,84330,40824,48.40981856990395
2021-09-07,2407,lubliniecki,76109,33593,44.13801258721045
2021-09-07,2408,mikołowski,99202,52887,53.31243321707224
2021-09-07,2409,myszkowski,70486,34574,49.05087535113356
2021-09-07,2410,pszczyński,111814,55510,49.644946071153875
2021-09-07,2411,raciborski,107410,47107,43.857182757657576
2021-09-07,2412,rybnicki,78166,38078,48.71427474861193
2021-09-07,2413,tarnogórski,140780,74389,52.84060235828954
2021-09-07,2414,bieruńsko-lędziński,59823,30903,51.65738929843037
2021-09-07,2415,wodzisławski,156579,72867,46.53689192037246
2021-09-07,2416,zawierciański,116672,62219,53.32813357103675
2021-09-07,2417,żywiecki,152199,73825,48.505574938074496
2021-09-07,2461,Bielsko-Biała,169756,94657,55.76062112679375
2021-09-07,2462,Bytom,163255,81160,49.7136381734097
2021-09-07,2463,Chorzów,106846,56595,52.968758774310686
2021-09-07,2464,Częstochowa,217530,119567,54.9657518503195
2021-09-07,2465,Dąbrowa Górnicza,118285,67239,56.84490848374688
2021-09-07,2466,Gliwice,177049,99144,55.99805703505809
2021-09-07,2467,Jastrzębie-Zdrój,88038,42120,47.84297689634022
2021-09-07,2468,Jaworzno,90368,47168,52.19546742209632
2021-09-07,2469,Katowice,290553,175099,60.26404821151391
2021-09-07,2470,Mysłowice,74559,40040,53.70243699620435
2021-09-07,2471,Piekary Śląskie,54702,30015,54.87002303389272
2021-09-07,2472,Ruda Śląska,136423,74821,54.84485753868482
2021-09-07,2473,Rybnik,137128,68100,49.66163000991774
2021-09-07,2474,Siemianowice Śląskie,66270,36825,55.56813037573563
2021-09-07,2475,Sosnowiec,197586,114572,57.98588968854068
2021-09-07,2476,Świętochłowice,49108,23779,48.421845727783655
2021-09-07,2477,Tychy,126871,71531,56.380890826114715
2021-09-07,2478,Zabrze,170924,80717,47.22391238211135
2021-09-07,2479,Żory,62844,30826,49.051619884157596
2021-09-07,2601,buski,71125,34842,48.98699472759226
2021-09-07,2602,jędrzejowski,84908,45130,53.15164648796345
2021-09-07,2603,kazimierski,33340,15354,46.05278944211158
2021-09-07,2604,kielecki,210992,92372,43.77985895199818
2021-09-07,2605,konecki,79072,37369,47.25945973290166
2021-09-07,2606,opatowski,51525,23009,44.65599223677826
2021-09-07,2607,ostrowiecki,107711,51587,47.8939012728505
2021-09-07,2608,pińczowski,38487,19917,51.749941538701385
2021-09-07,2609,sandomierski,76346,37786,49.49309721530925
2021-09-07,2610,skarżyski,73163,36594,50.017085138662985
2021-09-07,2611,starachowicki,88549,41750,47.149036126890195
2021-09-07,2612,staszowski,71250,33803,47.442807017543856
2021-09-07,2613,włoszczowski,44743,21664,48.418747066580245
2021-09-07,2661,Kielce,193415,107666,55.665796344647525
2021-09-07,2801,bartoszycki,56562,28652,50.655917400374804
2021-09-07,2802,braniewski,40776,19650,48.190111830488526
2021-09-07,2803,działdowski,64768,33153,51.187314723320156
2021-09-07,2804,elbląski,56986,27371,48.031095356754285
2021-09-07,2805,ełcki,91395,35212,38.527271732589305
2021-09-07,2806,giżycki,56227,27886,49.59539011506927
2021-09-07,2807,iławski,92644,45158,48.7435775657355
2021-09-07,2808,kętrzyński,61772,29145,47.18157093828919
2021-09-07,2809,lidzbarski,40852,19219,47.045432292176635
2021-09-07,2810,mrągowski,49439,21785,44.06440259713991
2021-09-07,2811,nidzicki,32638,14823,45.416385807953915
2021-09-07,2812,nowomiejski,43721,20512,46.91566981542051
2021-09-07,2813,olecki,33993,14393,42.34107022033948
2021-09-07,2814,olsztyński,127544,61698,48.37389449915324
2021-09-07,2815,ostródzki,103492,49099,47.442314381787966
2021-09-07,2816,piski,55833,22947,41.099349846864754
2021-09-07,2817,szczycieński,69089,31063,44.96084760236796
2021-09-07,2818,gołdapski,26489,11885,44.8676809241572
2021-09-07,2819,węgorzewski,22444,11601,51.68864729994653
2021-09-07,2861,Elbląg,118582,63211,53.30572936870689
2021-09-07,2862,Olsztyn,171249,96925,56.59887065033956
2021-09-07,3001,chodzieski,46824,25322,54.079104732615754
2021-09-07,3002,czarnkowsko-trzcianecki,86590,44464,51.35004042037187
2021-09-07,3003,gnieźnieński,145068,76424,52.6815010891444
2021-09-07,3004,gostyński,75732,35058,46.292188242750754
2021-09-07,3005,grodziski,51929,27269,52.51208380673612
2021-09-07,3006,jarociński,71425,37395,52.35561778088904
2021-09-07,3007,kaliski,82911,35757,43.12696747114376
2021-09-07,3008,kępiński,56298,28482,50.59149525738037
2021-09-07,3009,kolski,86108,38944,45.226924327588605
2021-09-07,3010,koniński,129904,63524,48.900726690479125
2021-09-07,3011,kościański,78866,43117,54.67121446504197
2021-09-07,3012,krotoszyński,76998,36934,47.96747967479675
2021-09-07,3013,leszczyński,57911,26939,46.51793268981713
2021-09-07,3014,międzychodzki,36633,19928,54.39903911773537
2021-09-07,3015,nowotomyski,75576,39580,52.371123107864925
2021-09-07,3016,obornicki,59821,32296,53.987730061349694
2021-09-07,3017,ostrowski,161357,78338,48.549489640982415
2021-09-07,3018,ostrzeszowski,55265,24962,45.16782773907536
2021-09-07,3019,pilski,135477,70527,52.058282955778466
2021-09-07,3020,pleszewski,62763,31273,49.82712744770008
2021-09-07,3021,poznański,406590,245795,60.452790280134785
2021-09-07,3022,rawicki,60188,31447,52.247956403269754
2021-09-07,3023,słupecki,58959,31012,52.59926389524924
2021-09-07,3024,szamotulski,91745,54327,59.2152160880702
2021-09-07,3025,średzki,59149,32808,55.46670273377403
2021-09-07,3026,śremski,61492,31170,50.68952058804397
2021-09-07,3027,turecki,83599,39454,47.1943444299573
2021-09-07,3028,wągrowiecki,70096,35866,51.16697101118466
2021-09-07,3029,wolsztyński,57431,28476,49.58297783427069
2021-09-07,3030,wrzesiński,78037,42372,54.29732050181324
2021-09-07,3031,złotowski,69161,31788,45.96231980451411
2021-09-07,3061,Kalisz,99106,52053,52.522551611405966
2021-09-07,3062,Konin,72539,40140,55.3357504239099
2021-09-07,3063,Leszno,62854,34266,54.51681674992841
2021-09-07,3064,Poznań,532048,359296,67.53074910534387
2021-09-07,3201,białogardzki,47304,21216,44.85032978183663
2021-09-07,3202,choszczeński,47970,24877,51.859495518032105
2021-09-07,3203,drawski,56482,26909,47.6417265677561
2021-09-07,3204,goleniowski,82310,40971,49.77645486575143
2021-09-07,3205,gryficki,59844,30128,50.34422832698348
2021-09-07,3206,gryfiński,81289,41526,51.0844025636925
2021-09-07,3207,kamieński,46692,24152,51.72620577400839
2021-09-07,3208,kołobrzeski,79300,43516,54.87515762925599
2021-09-07,3209,koszaliński,66505,31622,47.54830463874897
